
 Temperature : 26.0, Humidity : 33.0,
 MQ2:    3357 
 MQ7 :   2769 
 MQ135:  2455 
 
 Temperature : 26.0, Humidity : 33.0,
 MQ2:    3382 
 MQ7 :   2769 
 MQ135:  2446 
 
 Temperature : 26.0, Humidity : 33.0,
 MQ2:    3358 
 MQ7 :   2767 
 MQ135:  2457 
 
 Temperature : 26.0, Humidity : 33.0,
 MQ2:    3378 
 MQ7 :   2789 
 MQ135:  2469 
 
 Temperature : 26.0, Humidity : 33.0,
 MQ2:    3363 
 MQ7 :   2776 
 MQ135:  2449 
 
 Temperature : 26.0, Humidity : 33.0,
 MQ2:    3347 
 MQ7 :   2751 
 MQ135:  2446 
 

 MQ2:    3399 
 MQ7 :   2787 
 MQ135:  2455 
 

 MQ2:    3385 
 MQ7 :   2774 
 MQ135:  2464 
 

 MQ2:    3362 
 MQ7 :   2777 
 MQ135:  2462 
 

 MQ2:    3376 
 MQ7 :   2793 
 MQ135:  2453 
 

 MQ2:    3366 
 MQ7 :   2755 
 MQ135:  2446 
 

 MQ2:    3403 
 MQ7 :   2790 
 MQ135:  2472 
 

 MQ2:    3391 
 MQ7 :   2788 
 MQ135:  2472 
 

 MQ2:    3378 
 MQ7 :   2783 
 MQ135:  2460 
 
26.0,33.0,
 MQ2:    3394 
 MQ7 :   2771 
 MQ135:  2452 
 
26.0,33.0,
 MQ2:    3383 
 MQ7 :   2784 
 MQ135:  2467 
 
26.0,33.0,
 MQ2:    3380 
 MQ7 :   2784 
 MQ135:  2461 
 
26.0,33.0,
 MQ2:    3391 
 MQ7 :   2774 
 MQ135:  2452 
 
26.0,33.0,
 MQ2:    3382 
 MQ7 :   2771 
 MQ135:  2459 
 
26.0,33.0,
 MQ2:    3373 
 MQ7 :   2770 
 MQ135:  2460 
 
26.0,33.0,
 MQ2:    3361 
 MQ7 :   2750 
 MQ135:  2461 
 
26.0,33.0,
 MQ2:    3363 
 MQ7 :   2754 
 MQ135:  2451 
 
26.0,33.0,
 MQ2:    3375 
 MQ7 :   2755 
 MQ135:  2447 
 
26.0,33.0,
 MQ2:    3381 
 MQ7 :   2763 
 MQ135:  2457 
 
26.0,33.0,
 MQ2:    3366 
 MQ7 :   2748 
 MQ135:  2449 
 
26.0,33.0,
 MQ2:    3369 
 MQ7 :   2768 
 MQ135:  2453 
 
26.0,33.0,
 MQ2:    3369 
 MQ7 :   2756 
 MQ135:  2432 
 
26.0,33.0,
 MQ2:    3378 
 MQ7 :   2774 
 MQ135:  2455 
 
26.0,33.0,
 MQ2:    3281 
 MQ7 :   2757 
 MQ135:  2446 
 
26.0,33.0,
 MQ2:    3190 
 MQ7 :   2813 
 MQ135:  2449 
 
26.0,33.0,
 MQ2:    3190 
 MQ7 :   2811 
 MQ135:  2447 
 
26.0,33.0,
 MQ2:    3205 
 MQ7 :   2827 
 MQ135:  2445 
 
26.0,33.0,
 MQ2:    3201 
 MQ7 :   2807 
 MQ135:  2439 
 
26.0,33.0,
 MQ2:    3185 
 MQ7 :   2805 
 MQ135:  2444 
 
26.0,33.0,
 MQ2:    3199 
 MQ7 :   2831 
 MQ135:  2462 
 
26.0,33.0,
 MQ2:    3198 
 MQ7 :   2807 
 MQ135:  2455 
 
26.0,33.0,
 MQ2:    3202 
 MQ7 :   2808 
 MQ135:  2434 
 
26.0,33.0,
 MQ2:    3205 
 MQ7 :   2820 
 MQ135:  2439 
 
26.0,33.0,
 MQ2:    3210 
 MQ7 :   2821 
 MQ135:  2456 
 

 MQ2:    3229 
 MQ7 :   2851 
 MQ135:  2455 
 

 MQ2:    3220 
 MQ7 :   2828 
 MQ135:  2451 
 

 MQ2:    3219 
 MQ7 :   2827 
 MQ135:  2444 
 

 MQ2:    3223 
 MQ7 :   2831 
 MQ135:  2445 
 

 MQ2:    3232 
 MQ7 :   2854 
 MQ135:  2470 
 

 MQ2:    3217 
 MQ7 :   2827 
 MQ135:  2446 
 
 Temperature : 26.0, Humidity : 33.0,
 MQ2:    3209 
 MQ7 :   2841 
 MQ135:  2462 
 
 Temperature : 26.0, Humidity : 33.0,
 MQ2:    3222 
 MQ7 :   2827 
 MQ135:  2445 
 
 Temperature : 26.0, Humidity : 33.0,
 MQ2:    3229 
 MQ7 :   2832 
 MQ135:  2444 
 
 Temperature : 26.0, Humidity : 33.0,
 MQ2:    3220 
 MQ7 :   2830 
 MQ135:  2442 
 
 Temperature : 26.0, Humidity : 33.0,
 MQ2:    3206 
 MQ7 :   2831 
 MQ135:  2457 
 
 Temperature : 26.0, Humidity : 33.0,
 MQ2:    3240 
 MQ7 :   2843 
 MQ135:  2468 
 
 Temperature : 26.0, Humidity : 33.0,
 MQ2:    3237 
 MQ7 :   2857 
 MQ135:  2464 
 

 MQ2:    3254 
 MQ7 :   2870 
 MQ135:  2488 
 

 MQ2:    3243 
 MQ7 :   2857 
 MQ135:  2471 
 

 MQ2:    3274 
 MQ7 :   2854 
 MQ135:  2461 
 

 MQ2:    3257 
 MQ7 :   2879 
 MQ135:  2483 
 

 MQ2:    3256 
 MQ7 :   2867 
 MQ135:  2480 
 

 MQ2:    3239 
 MQ7 :   2852 
 MQ135:  2478 
 

 MQ2:    3299 
 MQ7 :   2862 
 MQ135:  2480 
 

 MQ2:    4307 
 MQ7 :   2893 
 MQ135:  2485 
 

 MQ2:    4582 
 MQ7 :   2895 
 MQ135:  2489 
 

 MQ2:    4111 
 MQ7 :   2882 
 MQ135:  2469 
 

 MQ2:    4121 
 MQ7 :   2871 
 MQ135:  2457 
 

 MQ2:    4216 
 MQ7 :   2870 
 MQ135:  2485 
 

 MQ2:    4324 
 MQ7 :   2885 
 MQ135:  2472 
 

 MQ2:    4279 
 MQ7 :   2995 
 MQ135:  2457 
 

 MQ2:    2885 
 MQ7 :   3083 
 MQ135:  2436 
 

 MQ2:    2881 
 MQ7 :   3009 
 MQ135:  2427 
 

 MQ2:    2864 
 MQ7 :   2974 
 MQ135:  2405 
 

 MQ2:    2920 
 MQ7 :   3015 
 MQ135:  2411 
 

 MQ2:    2935 
 MQ7 :   2989 
 MQ135:  2417 
 

 MQ2:    2912 
 MQ7 :   2988 
 MQ135:  2410 
 

 MQ2:    2948 
 MQ7 :   2999 
 MQ135:  2416 
 

 MQ2:    2951 
 MQ7 :   3002 
 MQ135:  2415 
 

 MQ2:    2943 
 MQ7 :   2977 
 MQ135:  2406 
 

 MQ2:    2953 
 MQ7 :   3006 
 MQ135:  2420 
 

 MQ2:    2960 
 MQ7 :   3004 
 MQ135:  2423 
 

 MQ2:    2956 
 MQ7 :   3002 
 MQ135:  2402 
 

 MQ2:    2953 
 MQ7 :   2988 
 MQ135:  2411 
 

 MQ2:    3074 
 MQ7 :   3053 
 MQ135:  2438 
 

 MQ2:    2876 
 MQ7 :   3053 
 MQ135:  2393 
 

 MQ2:    2931 
 MQ7 :   3059 
 MQ135:  2393 
 

 MQ2:    3408 
 MQ7 :   3062 
 MQ135:  2486 
 

 MQ2:    3359 
 MQ7 :   2996 
 MQ135:  2488 
 

 MQ2:    3330 
 MQ7 :   2984 
 MQ135:  2506 
 

 MQ2:    3160 
 MQ7 :   2952 
 MQ135:  2466 
 

 MQ2:    3165 
 MQ7 :   2972 
 MQ135:  2496 
 

 MQ2:    3161 
 MQ7 :   2953 
 MQ135:  2497 
 

 MQ2:    3168 
 MQ7 :   2978 
 MQ135:  2489 
 

 MQ2:    3174 
 MQ7 :   2979 
 MQ135:  2479 
 

 MQ2:    3167 
 MQ7 :   2977 
 MQ135:  2494 
 

 MQ2:    3184 
 MQ7 :   2983 
 MQ135:  2497 
 

 MQ2:    3087 
 MQ7 :   2964 
 MQ135:  2502 
 

 MQ2:    3167 
 MQ7 :   2973 
 MQ135:  2499 
 

 MQ2:    3157 
 MQ7 :   3074 
 MQ135:  2518 
 

 MQ2:    3163 
 MQ7 :   3048 
 MQ135:  2509 
 

 MQ2:    3141 
 MQ7 :   3027 
 MQ135:  2507 
 

 MQ2:    3151 
 MQ7 :   3046 
 MQ135:  2511 
 

 MQ2:    3166 
 MQ7 :   3025 
 MQ135:  2503 
 

 MQ2:    3148 
 MQ7 :   3018 
 MQ135:  2497 
 

 MQ2:    3147 
 MQ7 :   3031 
 MQ135:  2500 
 

 MQ2:    3142 
 MQ7 :   3027 
 MQ135:  2506 
 

 MQ2:    3174 
 MQ7 :   3030 
 MQ135:  2501 
 

 MQ2:    3169 
 MQ7 :   3036 
 MQ135:  2514 
 

 MQ2:    3198 
 MQ7 :   3017 
 MQ135:  2508 
 

 MQ2:    3198 
 MQ7 :   3028 
 MQ135:  2492 
 

 MQ2:    3196 
 MQ7 :   2995 
 MQ135:  2521 
 

 MQ2:    3196 
 MQ7 :   3021 
 MQ135:  2517 
 

 MQ2:    3190 
 MQ7 :   3013 
 MQ135:  2521 
 

 MQ2:    3204 
 MQ7 :   3015 
 MQ135:  2519 
 

 MQ2:    3199 
 MQ7 :   3020 
 MQ135:  2516 
 

 MQ2:    3179 
 MQ7 :   3011 
 MQ135:  2499 
 

 MQ2:    2188 
 MQ7 :   2821 
 MQ135:  2545 
 

 MQ2:    2191 
 MQ7 :   2817 
 MQ135:  2549 
 

 MQ2:    2186 
 MQ7 :   2816 
 MQ135:  2532 
 

 MQ2:    2188 
 MQ7 :   2821 
 MQ135:  2551 
 

 MQ2:    2168 
 MQ7 :   2800 
 MQ135:  2536 
 

 MQ2:    2168 
 MQ7 :   2818 
 MQ135:  2555 
 

 MQ2:    2173 
 MQ7 :   2820 
 MQ135:  2561 
 

 MQ2:    2032 
 MQ7 :   2853 
 MQ135:  2550 
 

 MQ2:    2065 
 MQ7 :   2846 
 MQ135:  2549 
 

 MQ2:    2056 
 MQ7 :   2815 
 MQ135:  2536 
 

 MQ2:    2071 
 MQ7 :   2849 
 MQ135:  2559 
 

 MQ2:    2063 
 MQ7 :   2841 
 MQ135:  2562 
 

 MQ2:    2069 
 MQ7 :   2841 
 MQ135:  2558 
 

 MQ2:    2018 
 MQ7 :   2806 
 MQ135:  2570 
 

 MQ2:    1981 
 MQ7 :   2827 
 MQ135:  2568 
 

 MQ2:    1969 
 MQ7 :   2835 
 MQ135:  2559 
 

 MQ2:    1969 
 MQ7 :   2815 
 MQ135:  2567 
 

 MQ2:    1964 
 MQ7 :   2810 
 MQ135:  2562 
 

 MQ2:    1960 
 MQ7 :   2800 
 MQ135:  2552 
 

 MQ2:    1949 
 MQ7 :   2803 
 MQ135:  2561 
 

 MQ2:    1946 
 MQ7 :   2804 
 MQ135:  2555 
 

 MQ2:    1964 
 MQ7 :   2822 
 MQ135:  2563 
 

 MQ2:    1958 
 MQ7 :   2827 
 MQ135:  2564 
 

 MQ2:    1962 
 MQ7 :   2833 
 MQ135:  2568 
 

 MQ2:    1965 
 MQ7 :   2818 
 MQ135:  2548 
 

 MQ2:    1954 
 MQ7 :   2807 
 MQ135:  2537 
 

 MQ2:    1946 
 MQ7 :   2790 
 MQ135:  2535 
 

 MQ2:    1955 
 MQ7 :   2814 
 MQ135:  2559 
 

 MQ2:    1942 
 MQ7 :   2814 
 MQ135:  2568 
 

 MQ2:    1940 
 MQ7 :   2799 
 MQ135:  2564 
 

 MQ2:    1944 
 MQ7 :   2802 
 MQ135:  2547 
 

 MQ2:    1937 
 MQ7 :   2816 
 MQ135:  2560 
 

 MQ2:    1936 
 MQ7 :   2821 
 MQ135:  2555 
 

 MQ2:    1943 
 MQ7 :   2815 
 MQ135:  2558 
 

 MQ2:    1927 
 MQ7 :   2823 
 MQ135:  2559 
 

 MQ2:    1917 
 MQ7 :   2797 
 MQ135:  2566 
 

 MQ2:    1911 
 MQ7 :   2807 
 MQ135:  2552 
 

 MQ2:    1932 
 MQ7 :   2823 
 MQ135:  2578 
 

 MQ2:    1933 
 MQ7 :   2824 
 MQ135:  2579 
 

 MQ2:    1930 
 MQ7 :   2819 
 MQ135:  2544 
 

 MQ2:    1926 
 MQ7 :   2795 
 MQ135:  2558 
 

 MQ2:    1904 
 MQ7 :   2808 
 MQ135:  2561 
 

 MQ2:    1898 
 MQ7 :   2826 
 MQ135:  2560 
 

 MQ2:    1886 
 MQ7 :   2811 
 MQ135:  2553 
 

 MQ2:    1892 
 MQ7 :   2819 
 MQ135:  2550 
 

 MQ2:    1892 
 MQ7 :   2812 
 MQ135:  2535 
 

 MQ2:    1889 
 MQ7 :   2810 
 MQ135:  2558 
 

 MQ2:    1896 
 MQ7 :   2823 
 MQ135:  2570 
 

 MQ2:    1896 
 MQ7 :   2825 
 MQ135:  2567 
 

 MQ2:    1895 
 MQ7 :   2826 
 MQ135:  2528 
 

 MQ2:    1876 
 MQ7 :   2805 
 MQ135:  2542 
 

 MQ2:    1884 
 MQ7 :   2787 
 MQ135:  2499 
 

 MQ2:    1884 
 MQ7 :   2807 
 MQ135:  2493 
 

 MQ2:    1876 
 MQ7 :   2815 
 MQ135:  2502 
 

 MQ2:    1878 
 MQ7 :   2800 
 MQ135:  2488 
 

 MQ2:    1890 
 MQ7 :   2818 
 MQ135:  2495 
 

 MQ2:    1886 
 MQ7 :   2799 
 MQ135:  2485 
 

 MQ2:    1882 
 MQ7 :   2802 
 MQ135:  2477 
 

 MQ2:    1887 
 MQ7 :   2815 
 MQ135:  2485 
 

 MQ2:    1876 
 MQ7 :   2818 
 MQ135:  2476 
 

 MQ2:    1875 
 MQ7 :   2822 
 MQ135:  2546 
 

 MQ2:    1875 
 MQ7 :   2822 
 MQ135:  2552 
 

 MQ2:    1875 
 MQ7 :   2813 
 MQ135:  2552 
 

 MQ2:    1880 
 MQ7 :   2827 
 MQ135:  2556 
 

 MQ2:    1884 
 MQ7 :   2824 
 MQ135:  2535 
 

 MQ2:    1878 
 MQ7 :   2828 
 MQ135:  2554 
 

 MQ2:    1881 
 MQ7 :   2811 
 MQ135:  2546 
 

 MQ2:    1883 
 MQ7 :   2827 
 MQ135:  2553 
 

 MQ2:    1885 
 MQ7 :   2818 
 MQ135:  2559 
 

 MQ2:    1867 
 MQ7 :   2826 
 MQ135:  2560 
 

 MQ2:    1866 
 MQ7 :   2829 
 MQ135:  2560 
 

 MQ2:    1874 
 MQ7 :   2837 
 MQ135:  2551 
 

 MQ2:    1887 
 MQ7 :   2817 
 MQ135:  2547 
 

 MQ2:    1878 
 MQ7 :   2833 
 MQ135:  2572 
 

 MQ2:    1891 
 MQ7 :   2826 
 MQ135:  2572 
 

 MQ2:    1888 
 MQ7 :   2831 
 MQ135:  2570 
 

 MQ2:    1881 
 MQ7 :   2833 
 MQ135:  2572 
 

 MQ2:    1895 
 MQ7 :   2847 
 MQ135:  2573 
 

 MQ2:    1880 
 MQ7 :   2841 
 MQ135:  2575 
 

 MQ2:    1879 
 MQ7 :   2822 
 MQ135:  2570 
 

 MQ2:    1887 
 MQ7 :   2839 
 MQ135:  2580 
 

 MQ2:    1893 
 MQ7 :   2843 
 MQ135:  2546 
 

 MQ2:    1890 
 MQ7 :   2810 
 MQ135:  2557 
 

 MQ2:    1888 
 MQ7 :   2829 
 MQ135:  2554 
 

 MQ2:    1880 
 MQ7 :   2834 
 MQ135:  2580 
 

 MQ2:    1895 
 MQ7 :   2850 
 MQ135:  2585 
 

 MQ2:    1882 
 MQ7 :   2840 
 MQ135:  2604 
 

 MQ2:    1883 
 MQ7 :   2827 
 MQ135:  2583 
 

 MQ2:    1890 
 MQ7 :   2838 
 MQ135:  2613 
 

 MQ2:    1892 
 MQ7 :   2834 
 MQ135:  2587 
 

 MQ2:    1884 
 MQ7 :   2830 
 MQ135:  2617 
 

 MQ2:    1879 
 MQ7 :   2827 
 MQ135:  2555 
 

 MQ2:    1884 
 MQ7 :   2823 
 MQ135:  2565 
 

 MQ2:    1876 
 MQ7 :   2828 
 MQ135:  2560 
 

 MQ2:    1945 
 MQ7 :   2822 
 MQ135:  2559 
 

 MQ2:    1882 
 MQ7 :   2828 
 MQ135:  2541 
 

 MQ2:    1888 
 MQ7 :   2822 
 MQ135:  2535 
 

 MQ2:    1886 
 MQ7 :   2825 
 MQ135:  2529 
 

 MQ2:    1884 
 MQ7 :   2823 
 MQ135:  2521 
 

 MQ2:    1880 
 MQ7 :   2819 
 MQ135:  2502 
 

 MQ2:    1897 
 MQ7 :   2834 
 MQ135:  2503 
 

 MQ2:    1900 
 MQ7 :   2826 
 MQ135:  2491 
 

 MQ2:    1903 
 MQ7 :   2830 
 MQ135:  2493 
 

 MQ2:    1897 
 MQ7 :   2803 
 MQ135:  2482 
 

 MQ2:    1892 
 MQ7 :   2827 
 MQ135:  2479 
 

 MQ2:    1909 
 MQ7 :   2829 
 MQ135:  2491 
 

 MQ2:    1903 
 MQ7 :   2826 
 MQ135:  2500 
 

 MQ2:    1920 
 MQ7 :   2823 
 MQ135:  2477 
 

 MQ2:    1928 
 MQ7 :   2859 
 MQ135:  2505 
 

 MQ2:    1923 
 MQ7 :   2855 
 MQ135:  2503 
 

 MQ2:    1903 
 MQ7 :   2841 
 MQ135:  2506 
 

 MQ2:    1902 
 MQ7 :   2823 
 MQ135:  2507 
 

 MQ2:    1903 
 MQ7 :   2772 
 MQ135:  2483 
 

 MQ2:    1885 
 MQ7 :   2716 
 MQ135:  2477 
 

 MQ2:    1876 
 MQ7 :   2746 
 MQ135:  2488 
 

 MQ2:    1874 
 MQ7 :   2710 
 MQ135:  2463 
 

 MQ2:    1869 
 MQ7 :   2750 
 MQ135:  2477 
 

 MQ2:    1873 
 MQ7 :   2744 
 MQ135:  2489 
 

 MQ2:    1870 
 MQ7 :   2741 
 MQ135:  2491 
 

 MQ2:    1872 
 MQ7 :   2746 
 MQ135:  2490 
 

 MQ2:    1873 
 MQ7 :   2742 
 MQ135:  2472 
 

 MQ2:    1861 
 MQ7 :   2745 
 MQ135:  2496 
 

 MQ2:    1861 
 MQ7 :   2731 
 MQ135:  2495 
 

 MQ2:    1864 
 MQ7 :   2746 
 MQ135:  2503 
 

 MQ2:    1855 
 MQ7 :   2736 
 MQ135:  2495 
 

 MQ2:    1855 
 MQ7 :   2745 
 MQ135:  2507 
 

 MQ2:    1856 
 MQ7 :   2738 
 MQ135:  2502 
 

 MQ2:    1851 
 MQ7 :   2715 
 MQ135:  2494 
 

 MQ2:    1854 
 MQ7 :   2715 
 MQ135:  2502 
 

 MQ2:    1864 
 MQ7 :   2743 
 MQ135:  2511 
 

 MQ2:    1864 
 MQ7 :   2739 
 MQ135:  2503 
 

 MQ2:    1859 
 MQ7 :   2719 
 MQ135:  2492 
 

 MQ2:    1861 
 MQ7 :   2755 
 MQ135:  2520 
 

 MQ2:    1864 
 MQ7 :   2753 
 MQ135:  2531 
 

 MQ2:    1865 
 MQ7 :   2735 
 MQ135:  2517 
 

 MQ2:    1830 
 MQ7 :   2716 
 MQ135:  2513 
 

 MQ2:    1849 
 MQ7 :   2736 
 MQ135:  2524 
 

 MQ2:    1850 
 MQ7 :   2732 
 MQ135:  2539 
 

 MQ2:    1845 
 MQ7 :   2733 
 MQ135:  2502 
 

 MQ2:    1858 
 MQ7 :   2753 
 MQ135:  2546 
 

 MQ2:    1858 
 MQ7 :   2734 
 MQ135:  2531 
 

 MQ2:    1852 
 MQ7 :   2725 
 MQ135:  2513 
 

 MQ2:    1847 
 MQ7 :   2723 
 MQ135:  2520 
 

 MQ2:    1848 
 MQ7 :   2732 
 MQ135:  2541 
 

 MQ2:    1833 
 MQ7 :   2736 
 MQ135:  2526 
 

 MQ2:    1842 
 MQ7 :   2745 
 MQ135:  2520 
 

 MQ2:    1841 
 MQ7 :   2737 
 MQ135:  2537 
 

 MQ2:    1846 
 MQ7 :   2747 
 MQ135:  2545 
 

 MQ2:    1836 
 MQ7 :   2738 
 MQ135:  2536 
 

 MQ2:    1850 
 MQ7 :   2729 
 MQ135:  2503 
 

 MQ2:    1841 
 MQ7 :   2741 
 MQ135:  2514 
 

 MQ2:    1843 
 MQ7 :   2728 
 MQ135:  2505 
 
 Temperature : 26.0, Humidity : 32.0,
 MQ2:    1840 
 MQ7 :   2733 
 MQ135:  2518 
 
 Temperature : 26.0, Humidity : 32.0,
 MQ2:    1833 
 MQ7 :   2711 
 MQ135:  2507 
 

 MQ2:    1858 
 MQ7 :   2737 
 MQ135:  2557 
 

 MQ2:    1874 
 MQ7 :   2757 
 MQ135:  2560 
 

 MQ2:    1849 
 MQ7 :   2739 
 MQ135:  2544 
 

 MQ2:    1858 
 MQ7 :   2748 
 MQ135:  2549 
 

 MQ2:    1847 
 MQ7 :   2740 
 MQ135:  2553 
 

 MQ2:    1855 
 MQ7 :   2750 
 MQ135:  2559 
 

 MQ2:    1846 
 MQ7 :   2736 
 MQ135:  2549 
 

 MQ2:    1864 
 MQ7 :   2751 
 MQ135:  2549 
 

 MQ2:    1859 
 MQ7 :   2754 
 MQ135:  2558 
 

 MQ2:    1828 
 MQ7 :   2763 
 MQ135:  2565 
 

 MQ2:    1826 
 MQ7 :   2743 
 MQ135:  2554 
 

 MQ2:    1834 
 MQ7 :   2752 
 MQ135:  2559 
 

 MQ2:    1815 
 MQ7 :   2741 
 MQ135:  2547 
 

 MQ2:    1817 
 MQ7 :   2717 
 MQ135:  2543 
 

 MQ2:    1832 
 MQ7 :   2756 
 MQ135:  2559 
 

 MQ2:    1826 
 MQ7 :   2743 
 MQ135:  2563 
 
